사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도,poster_url,tmdb_id,tmdb_type,genre_names,genre_ids,overview,original_title,vote_average,runtime
K16048-A-011,GG-P-0850,소굴,조작된 도시,2017,K16048,,,KMDb,,경기도,파주시,경기도 파주시 탄현면 성동리 664-1,경기도 파주시 탄현면 필승로 482,37.7834431,126.6888955,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-012,SU-P-0528,나인스튜디오,조작된 도시,2017,K16048,,,KMDb,,서울특별시,강남구,서울특별시 강남구 신사동 564-6,서울특별시 강남구 도산대로27길 25,37.5215776,127.0272817,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-013,CB-P-0200,한국도로공사 영동지사,조작된 도시,2017,K16048,,,KMDb,,충청북도,영동군,충청북도 영동군 용산면 상용리 59-2,충청북도 영동군 용산면 용산로 456-15,36.2723515,127.824587,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-014,SU-P-2794,제일정형외과병원,조작된 도시,2017,K16048,,,KMDb,,서울특별시,강남구,서울특별시 강남구 청담동 131-17,서울특별시 강남구 영동대로 726,37.522794,127.0561592,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-017,GW-P-0254,사북석탄역사체험관,조작된 도시,2017,K16048,,,KMDb,,강원도,정선군,강원도 정선군 사북읍 사북리 387-33,강원도 정선군 사북읍 하이원길 57-3,37.2194986,128.8157796,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-018,CB-P-0146,청주국제공항,조작된 도시,2017,K16048,,,KMDb,,충청북도,청주시,충청북도 청주시 청원구 내수읍 입상리 88,충청북도 청주시 청원구 내수읍 오창대로 980,36.7226009,127.4942158,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-020,CN-P-0138,스파뷰호텔,조작된 도시,2017,K16048,,,KMDb,,충청남도,예산군,충청남도 예산군 덕산면 신평리 562,충청남도 예산군 덕산면 온천단지2로 77,36.6887254,126.6620462,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-021,SU-P-0655,대법원,조작된 도시,2017,K16048,,,KMDb,,서울특별시,서초구,서울특별시 서초구 서초동 967,서울특별시 서초구 서초대로 219,37.4923173,127.0052482,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-022,GW-P-0347,영월군청,조작된 도시,2017,K16048,,,KMDb,,강원도,영월군,강원도 영월군 영월읍 하송리 242,강원도 영월군 영월읍 하송로 64,37.1836241,128.4616642,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-023,SU-P-0595,누리꿈스퀘어,조작된 도시,2017,K16048,,,KMDb,,서울특별시,마포구,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,37.5794825,126.8898561,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-025,SU-P-1000,메디타워,조작된 도시,2017,K16048,,,KMDb,,서울특별시,강남구,서울특별시 강남구 역삼동 822-3,서울특별시 강남구 테헤란로 107,37.4987485,127.0287993,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-028,SU-P-3162,포스코ICT 포스코센터,조작된 도시,2017,K16048,,,KMDb,,서울특별시,강남구,서울특별시 강남구 대치4동 892,서울특별시 강남구 테헤란로 440,37.5057912,127.0561584,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-029,IC-P-0083,더샵센트럴파크2차아파트(구 카페네스카페 송도센트럴파크점),조작된 도시,2017,K16048,,,KMDb,,인천광역시,연수구,인천광역시 연수구 송도동 23-4,인천광역시 연수구 센트럴로 194,37.3946118,126.6409493,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-030,SU-P-1069,문화창조융합센터,조작된 도시,2017,K16048,,,KMDb,,서울특별시,마포구,서울특별시 마포구 상암동 1606,서울특별시 마포구 상암산로 66,37.5784904,126.891671,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-031,IC-P-0221,스마트밸리 지식산업센터,조작된 도시,2017,K16048,,,KMDb,,인천광역시,연수구,인천광역시 연수구 송도동 214,인천광역시 연수구 송도미래로 30,37.3665393,126.6483535,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16048-A-032,IC-P-0138,박승철헤어스투디오 구월점,조작된 도시,2017,K16048,,,KMDb,,인천광역시,남동구,인천광역시 남동구 구월동 1454,인천광역시 남동구 예술로140번길 29 남동빌딩 1층,37.4466887,126.7024464,https://image.tmdb.org/t/p/w185/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,435366,movie,"액션,스릴러,범죄","28,53,80","게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",조작된 도시,7.7,126
K16049-A-001,GG-P-0392,남양주종합촬영소,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,남양주시,경기도 남양주시 조안면 삼봉리 92,경기도 남양주시 조안면 북한강로855번길 138,37.6042503,127.3227843,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-002,JB-P-0180,부안종합버스터미널,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,전라북도,부안군,전라북도 부안군 부안읍 봉덕리 574-13,전라북도 부안군 부안읍 석정로 210,35.7270284,126.7369102,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-003,GG-P-0443,대부다방,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,안산시,경기도 안산시 단원구 대부북동 471-5,경기도 안산시 단원구 대부중앙로 97-1,37.2429001,126.5845534,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-005,GG-P-0388,남양주시청 제2청사,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,남양주시,경기도 남양주시 다산동 3159-7,경기도 남양주시 경춘로 522,37.6102758,127.1712849,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-006,GG-P-0217,경복대학교 남양주캠퍼스,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,남양주시,경기도 남양주시 진접읍 금곡리 383,경기도 남양주시 진접읍 경복대로 425-67,37.7354465,127.2105421,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-007,GG-P-0386,남양주남부경찰서,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,남양주시,경기도 남양주시 다산동 3020-15,경기도 남양주시 경춘로 532,37.6115757,127.1716216,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-008,GG-P-0382,남구택시미터검정기관,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,남양주시,경기도 남양주시 도농동 286-5,,37.6056275,127.1524114,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-009,GG-P-0607,무왕위생매립장,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,양평군,경기도 양평군 지평면 무왕리 산100-2,경기도 양평군 지평면 금의길 344,37.4700868,127.6709678,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-010,JB-P-0460,한신아파트,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,전라북도,김제시,전라북도 김제시 신풍동 34,전라북도 김제시 두월로 207,35.793942,126.9024415,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
