제목,장소명,장소타입,주소,위도,경도,source_url,데이터출처,위치정보출처
엄마친구아들,서래섬,playground,서울 서초구 반포동 137-41,37.50802101,126.9899294,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
엄마친구아들,문화극장,playground,경기 동두천시 동광로 66,37.90828945,127.0558142,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
엄마친구아들,일산호수공원,playground,경기 고양시 일산동구 호수로 595,37.65613604,126.7641415,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
엄마친구아들,능안공원,playground,경기 고양시 일산동구 마두동 958,37.6599254,126.7833132,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
엄마친구아들,석남사,playground,경기 안성시 금광면 상촌새말길 3-120,36.93958564,127.3070738,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
엄마친구아들,송지호해수욕장,playground,강원특별자치도 고성군 죽왕면 오호리 8,38.33068452,128.5279176,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
엄마친구아들,설악산소공원,playground,강원특별자치도 속초시 설악동,38.17298538,128.4925303,https://ys-dl.tistory.com/entry/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4-%EC%B4%AC%EC%98%81%EC%A7%80-10%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
에이틴,일산문화광장,playground,경기도 고양시 일산동구 중앙로 1271-4,37.65839,126.7704,,KCISA,KCISA
에이틴,봇들육교,playground,경기도 성남시 분당구 삼평동,37.401652,127.10516,,KCISA,KCISA
에이틴,낙원중학교,playground,경기도 성남시 분당구 서판교로132번길 11,37.399214,127.0962,,KCISA,KCISA
에이틴,판교 H스퀘어,playground,경기도 성남시 분당구 판교역로 231,37.401487,127.10914,,KCISA,KCISA
에이틴,미래에셋벤처타워,playground,경기도 성남시 분당구 판교역로241번길 20,37.402765,127.1074,,KCISA,KCISA
에이틴,대현빌딩,playground,경기도 성남시 분당구 황새울로 315,37.385012,127.12045,,KCISA,KCISA
에이틴,더필에듀 국어학원,playground,경기도 성남시 분당구 황새울로360번길 21 5층,37.385756,127.12562,,KCISA,KCISA
에이틴,동탄국제고등학교,playground,경기도 화성시 동탄나루로 27,37.1891856,127.078496,,KCISA,KCISA
에이틴,도곡정보문화도서관,playground,서울특별시 강남구 도곡로18길 57,37.488237,127.03927,,KCISA,KCISA
에이틴,명물길,playground,서울특별시 서대문구 명물길 17,37.557856,126.93749,,KCISA,KCISA
에이틴,개미마을,playground,서울특별시 서대문구 세검정로4길 100-58,37.590219,126.95332,,KCISA,KCISA
에이틴,더라이브러리 이매지점,playground,경기도 성남시 분당구 이매로 47 DNS빌딩 5층,37.394932,127.12613,,KCISA,KCISA
에이틴,동탄국제고등학교,playground,경기도 화성시 동탄나루로 27,37.1891856,127.078496,,KCISA,KCISA
에이틴,롯데월드,playground,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,,KCISA,KCISA
에이틴,인천대학교 송도캠퍼스,playground,인천광역시 연수구 송도동 아카데미로 119,37.375106,126.63314,,KCISA,KCISA
에이틴,문화공원,playground,인천 연수구 연수동 578,37.41764237,126.6814147,https://ys-dl.tistory.com/entry/%EC%97%90%EC%9D%B4%ED%8B%B41-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%84%9C%EC%9A%B8-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
에이틴,화랑어린이공원,playground,서울 성북구 석관동 407-6,37.60711487,127.0546915,https://ys-dl.tistory.com/entry/%EC%97%90%EC%9D%B4%ED%8B%B41-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%84%9C%EC%9A%B8-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
엑스엑스,성미산로29길,playground,서울특별시 마포구 성미산로29길 3,37.564235,126.92285,,KCISA,KCISA
엑스엑스,더리버,playground,서울특별시 용산구 용산동6가 451,37.507108,126.98472,,KCISA,KCISA
엑스엑스,천광성결교회,playground,인천광역시 서구 장고개로 272 2층 천광교회,37.478516,126.64851,,KCISA,KCISA
엔젤 아이즈,일산 비버리 힐스,playground,경기도 고양시 일산동구 강송로218번길 40,37.658382,126.78377,,KCISA,KCISA
엔젤 아이즈,한림대학교 동탄성심병원,playground,경기도 화성시 큰재봉길 7,37.2166485,127.079989,,KCISA,KCISA
엔젤 아이즈,서울특별시 보라매병원,playground,서울특별시 동작구 보라매로5길 20,37.493287,126.92424,,KCISA,KCISA
엔젤 아이즈,중림동약현성당,playground,서울특별시 중구 청파로 447-1,37.559115,126.96744,,KCISA,KCISA
엔젤 아이즈,용마랜드,playground,서울특별시 중랑구 망우로70길 118,37.594468,127.105556,,KCISA,KCISA
엔젤 아이즈,소무의도 인도교,playground,인천광역시 중구 무의동 산369,37.37399,126.4392,,KCISA,KCISA
엔젤 아이즈,신포로39번길,playground,인천광역시 중구 신포로39번길,37.473405,126.62399,,KCISA,KCISA
여름아 부탁해,난지한강공원,playground,서울특별시 마포구 한강난지로 162,37.564486,126.87945,,KCISA,KCISA
여름향기,세종문화회관,playground,서울특별시 종로구 세종대로 175,37.572139,126.97634,,KCISA,KCISA
여름향기,대한다원보성녹차밭,playground,전라남도 보성군 보성읍 녹차로 763-43,34.714824,127.080926,,KCISA,KCISA
여신강림,KT&G 상상마당 춘천 아트센터,playground,강원도 춘천시 스포츠타운길399번길 25,37.873744,127.70273,,KCISA,KCISA
여신강림,일산문화광장,playground,경기도 고양시 일산동구 중앙로 1271-4,37.65839,126.7704,,KCISA,KCISA
여신강림,킨텍스 온누리공원,playground,경기도 고양시 일산서구 대화동 2721,37.66326,126.7464,,KCISA,KCISA
여신강림,아브뉴프랑 판교,playground,경기도 성남시 분당구 동판교로177번길 25,37.397269,127.113515,,KCISA,KCISA
여신강림,로케이션 이음 (구 로얄퀘스트),playground,경기도 파주시 탄현면 새오리로286번길 48-70,37.713531,126.74641,,KCISA,KCISA
여신강림,설리스카이워크,playground,경상남도 남해군 미조면 송정리 산352-4,34.70878,128.0226,,KCISA,KCISA
여신강림,대전대학교,playground,대전광역시 동구 대학로 62,36.33627,127.4602,,KCISA,KCISA
여신강림,성산빌딩,playground,서울특별시 강남구 도산대로53길 39,37.52584,127.0389,,KCISA,KCISA
여신강림,위드뷰티살롱,playground,서울특별시 강남구 도산대로70길 16,37.52252,127.0451,,KCISA,KCISA
여신강림,어울마당로,playground,서울특별시 마포구 어울마당로,37.55003,126.92113,,KCISA,KCISA
여신강림,구룡근린공원,playground,서울특별시 마포구 월드컵북로 456,37.582996,126.88385,,KCISA,KCISA
여신강림,대현문화공원,playground,서울특별시 서대문구 대현동 146,37.557639,126.94551,,KCISA,KCISA
여신강림,연세대학교 신촌캠퍼스,playground,서울특별시 서대문구 연세로 50,37.5637563,126.937546,,KCISA,KCISA
여신강림,롯데월드,playground,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,,KCISA,KCISA
여신강림,수노래연습장 홍대 본점,playground,서울특별시 와우산로21길 37,37.55227,126.92171,,KCISA,KCISA
여신강림,N서울타워,playground,서울특별시 용산구 남산공원길 105,37.551168,126.98824,,KCISA,KCISA
여신강림,드래곤힐스파,playground,서울특별시 용산구 한강대로21나길 40,37.554719,126.97065,,KCISA,KCISA
여신강림,피카디리국제미술관,playground,서울특별시 종로구 돈화문로5가길 1,37.570962,126.99117,,KCISA,KCISA
여신강림,대학로,playground,서울특별시 종로구 동숭동 대학로,37.60615,126.96815,,KCISA,KCISA
여신강림,소쇼룸,playground,서울특별시 종로구 북촌로6길 32-4,37.58019,126.9863,,KCISA,KCISA
여신강림,북촌로8길,playground,서울특별시 종로구 북촌로8길,37.58101,126.9861,,KCISA,KCISA
여신강림,윤보선길,playground,서울특별시 종로구 윤보선길,37.577559,126.98376,,KCISA,KCISA
여신강림,왕자만화방,playground,서울특별시 종로구 윤보선길 31,37.57737,126.9837,,KCISA,KCISA
여신강림,율곡로3길,playground,서울특별시 종로구 율곡로3길,37.577811,126.98239,,KCISA,KCISA
여신강림,중앙고등학교,playground,서울특별시 종로구 창덕궁길 164,37.584081,126.986846,,KCISA,KCISA
여신강림,창의문로,playground,서울특별시 종로구 청운동,37.59043,126.9705,,KCISA,KCISA
여신강림,명동쇼핑거리,playground,서울특별시 중구 명동길 명동쇼핑거리,37.564111,126.98609,,KCISA,KCISA
여신강림,남산 케이블카,playground,서울특별시 중구 소파로 83,37.556593,126.98404,,KCISA,KCISA
여신강림,대림상가,playground,서울특별시 중구 을지로 157,37.5675035,126.995406,,KCISA,KCISA
여신강림,청계상가,playground,서울특별시 중구 청계천로 160,37.568177,126.99533,,KCISA,KCISA
여신강림,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,,KCISA,KCISA
여우각시별,제기로9길,playground,서울특별시 동대문구 제기로9길 18,37.587529,127.03732,,KCISA,KCISA
여우각시별,도림로141길,playground,서울특별시 영등포구 도림로141길 16,37.51403,126.8921,,KCISA,KCISA
여우각시별,율곡로3길,playground,서울특별시 종로구 율곡로3길,37.577811,126.98239,,KCISA,KCISA
여우각시별,갤러리연우,playground,서울특별시 종로구 평창7길 32,37.6164966,126.976,,KCISA,KCISA
여우각시별,청라호수공원,playground,인천광역시 서구 청라커낼로 135,37.533275,126.63381,,KCISA,KCISA
여우각시별,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,,KCISA,KCISA
여우각시별,씨사이드파크,playground,인천광역시 중구 하늘달빛로2번길 6,37.4832771,126.568135,,KCISA,KCISA
여우각시별,K현대미술관,playground,서울 강남구 선릉로 807,37.52434988,127.0391332,https://ys-dl.tistory.com/entry/%EC%97%AC%EC%9A%B0%EA%B0%81%EC%8B%9C%EB%B3%84-%EC%B4%AC%EC%98%81%EC%8B%9C-%EC%84%9C%EC%9A%B8-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
여우야 뭐하니,오이도빨강등대,playground,경기도 시흥시 오이도로 175,37.345438,126.68744,,KCISA,KCISA
여인의 향기,신창풍차해안 등대,playground,제주특별자치도 제주시 한경면 신창리 1481-14,33.34543,126.1693,,KCISA,KCISA
여인천하,경복궁,playground,서울특별시 종로구 사직로 161,37.5806736,126.976952,,KCISA,KCISA
역도요정 김복주,헌화로드라이브코스,playground,강원도 강릉시 강동면 심곡리 헌화로,37.664267,129.05459,,KCISA,KCISA
역도요정 김복주,고양종합운동장,playground,경기도 고양시 일산서구 중앙로 1601,37.67639,126.7431,,KCISA,KCISA
역도요정 김복주,용인대학교,playground,경기도 용인시 처인구 삼가동 470 2층,37.22716,127.1679,,KCISA,KCISA
역도요정 김복주,이월드,playground,대구광역시 달서구 두류공원로 200,35.853468,128.563918,,KCISA,KCISA
역도요정 김복주,서울과학기술대학교,playground,서울특별시 노원구 공릉로 232,37.629632,127.07845,,KCISA,KCISA
역도요정 김복주,태릉선수촌,playground,서울특별시 노원구 화랑로 727,37.63674,127.10344,,KCISA,KCISA
역도요정 김복주,삼육대학교,playground,서울특별시 노원구 화랑로 815,37.64302,127.1055,,KCISA,KCISA
역도요정 김복주,망원한강공원,playground,서울특별시 마포구 마포나루길 467,37.55347,126.89816,,KCISA,KCISA
역도요정 김복주,성산대교,playground,서울특별시 마포구 망원동 성산대교,37.552775,126.89155,,KCISA,KCISA
역도요정 김복주,와우산로22길,playground,서울특별시 마포구 와우산로22길 34,37.55098,126.9241,,KCISA,KCISA
역도요정 김복주,응봉산 팔각정,playground,서울특별시 성동구 독서당로60길 13-1,37.547805,127.029886,,KCISA,KCISA
역도요정 김복주,한국체육대학교,playground,서울특별시 송파구 양재대로 1239,37.51963,127.131,,KCISA,KCISA
역도요정 김복주,원효대교,playground,서울특별시 영등포구 여의도동 원효대교,37.527046,126.94571,,KCISA,KCISA
역도요정 김복주,아이디어빌,playground,서울특별시 종로구 평창16길 29,37.61134,126.9651,,KCISA,KCISA
역도요정 김복주,서울시립미술관,playground,서울특별시 중구 덕수궁길 61,37.564042,126.97376,,KCISA,KCISA
역도요정 김복주,명보사거리,playground,서울특별시 중구 초동 명보사거리,37.56434,126.9928,,KCISA,KCISA
역도요정 김복주,인하대학교,playground,인천광역시 남구 인하로 100,37.44949,126.6531,,KCISA,KCISA
역도요정 김복주,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,,KCISA,KCISA
역도요정 김복주,옥순봉,playground,충청북도 제천시 수산면 옥순봉로 342,36.93968,128.2393,,KCISA,KCISA
연모,죽주산성,playground,경기도 안성시 죽산면 죽양대로 111-71,37.08915,127.4316,,KCISA,KCISA
연모,한국민속촌,playground,경기도 용인시 기흥구 민속촌로 90,37.260092,127.12036,,KCISA,KCISA
연모,용인 대장금 파크,playground,경기도 용인시 처인구 백암면 용천드라마길 25,37.1209396,127.337296,,KCISA,KCISA
연모,이태사랑바위,playground,경상남도 거창군 위천면 황산리 40-1,35.758791,127.8482068,,KCISA,KCISA
연모,거창 이태 사랑바위,playground,경상남도 거창군 위천면 황산리 산40-1,35.75816,127.8343,,KCISA,KCISA
연모,문경새재촬영장 (오픈세트장),playground,경상북도 문경시 문경읍 새재로 1037,36.771097,128.073937,,KCISA,KCISA
연모,성주한개마을,playground,경상북도 성주군 월항면 한개2길 8-5,35.9284529,128.325599,,KCISA,KCISA
연모,만휴정,playground,경상북도 안동시 길안면 묵계하리길 42,36.41043,128.9099,,KCISA,KCISA
연모,영주소수서원,playground,경상북도 영주시 순흥면 소백로 2740,36.925493,128.58029,,KCISA,KCISA
연모,영주선비촌,playground,경상북도 영주시 순흥면 소백로 2796,36.9275125,128.582575,,KCISA,KCISA
연모,광한루원,playground,전라북도 남원시 요천로 1447,35.403918,127.379758,,KCISA,KCISA
연모,부안영상테마파크,playground,전라북도 부안군 반석면 격포로 309-64,35.620633,126.48247,,KCISA,KCISA
연모,경기전,playground,전라북도 전주시 완산구 태조로 44,35.815488,127.149771,,KCISA,KCISA
연모,전주향교,playground,전라북도 전주시 완산구 향교길 139,35.81291,127.1572,,KCISA,KCISA
연모,문헌서원,playground,충청남도 서천군 기산면 서원로172번길 66,36.0918,126.7855,,KCISA,KCISA
연애 말고 결혼,에리아,playground,경기도 성남시 분당구 판교역로18번길 12,37.3845761,127.110967,,KCISA,KCISA
연애 말고 결혼,서울중앙지방법원,playground,서울특별시 서초구 서초중앙로 157,37.496068,127.01148,,KCISA,KCISA
연애는 귀찮지만 외로운 건 싫어!,윤보선길,playground,서울특별시 종로구 윤보선길,37.577559,126.98376,,KCISA,KCISA
연애미수,경복궁,playground,서울특별시 종로구 사직로 161,37.5806736,126.976952,,KCISA,KCISA
연애시대,수원월드컵경기장,playground,경기도 수원시 팔달구 월드컵로 310,37.28648,127.0369,,KCISA,KCISA
연애시대,이랜드크루즈,playground,서울특별시 영등포구 여의동로 280,37.5290674,126.936218,,KCISA,KCISA
연애의 발견,남이섬,playground,강원도 춘천시 남산면 남이섬길 1,37.789935,127.52581,,KCISA,KCISA
연애의 발견,킨텍스,playground,경기도 고양시 일산서구 킨텍스로 217-60,37.668805,126.74593,,KCISA,KCISA
연애의 발견,두물머리,playground,경기도 양평군 양서면 두물머리길,37.532916,127.315783,,KCISA,KCISA
연애의 발견,플럼라인,playground,경기도 파주시 문발로 165,37.709541,126.6854,,KCISA,KCISA
연애의 발견,원과호펜션,playground,경기도 파주시 탄현면 헤이리마을길 48-99,37.786099,126.699964,,KCISA,KCISA
연애의 발견,연화도 출렁다리,playground,경상남도 통영시 욕지면 연화리 산2,34.638922,128.371628,,KCISA,KCISA
연애의 발견,도산공원,playground,서울특별시 강남구 도산대로45길 20 도산전시관,37.524491,127.035323,,KCISA,KCISA
연애의 발견,영동대로,playground,서울특별시 강남구 삼성동,37.51369,127.0605,,KCISA,KCISA
연애의 발견,평화의 공원,playground,서울특별시 마포구 상암동 월드컵로 243-60,37.562336,126.895002,,KCISA,KCISA
연애의 발견,와우산로,playground,서울특별시 마포구 서교동 406,37.552359,126.92372,,KCISA,KCISA
연애의 발견,와우산로22길,playground,서울특별시 마포구 와우산로22길 34,37.55098,126.9241,,KCISA,KCISA
연애의 발견,월드컵공원,playground,서울특별시 마포구 하늘공원로 86,37.5708905,126.878429,,KCISA,KCISA
연애의 발견,성산로22길,playground,서울특별시 서대문구 성산로22길 22,37.559871,126.93404,,KCISA,KCISA
연애의 발견,마포대교,playground,서울특별시 영등포구 여의도동 84-5,37.533709,126.9367,,KCISA,KCISA
연애의 발견,덕수궁 돌담길,playground,서울특별시 중구 세종대로 99,37.565924,126.97501,,KCISA,KCISA
연애조작단: 시라노,N서울타워,playground,서울특별시 용산구 남산공원길 105,37.551168,126.98824,,KCISA,KCISA
연애조작단: 시라노,트라이보울,playground,인천광역시 연수구 인천타워대로 250,37.394084,126.63504,,KCISA,KCISA
연애혁명,경의선숲길공원,playground,서울특별시 마포구 연남동 연남로 80,37.5661595,126.919015,,KCISA,KCISA
연인,화적연,playground,경기 포천시 영북면 자일리 산 115-2,38.11505297,127.2627056,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,용인대장금파크 관가,playground,경기 용인시 처인구 백암면 용천드라마길 25,37.12160248,127.3376128,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,고석정,playground,강원특별자치도 철원군 동송읍 장흥리 725-13,38.18526249,127.2879543,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,무릉계곡,playground,강원특별자치도 동해시 삼화동 산 267-3,37.46307181,129.0148494,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,온달관광지,playground,충북 단양군 영춘면 온달로 23,37.0625558,128.4911874,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,바람의화원 세트장,playground,충북 괴산군 청천면 송문로덕평1길 44-18,36.72666312,127.8057002,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,삼봉해수욕장,playground,충남 태안군 안면읍 삼봉길 209-3,36.57042887,126.3154324,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,부여 가림성 느티나무,playground,충남 부여군 임천면 군사리 산 1-1,36.19621911,126.9002155,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,서동요테마파크,playground,충남 부여군 충화면 충신로 616,36.14429091,126.8238118,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,수선루,playground,전북특별자치도 진안군 마령면 강정리 산 57,35.74567362,127.3439442,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,부용대,playground,경북 안동시 풍천면 광덕솔밭길 72,36.54285157,128.5166155,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,안동하회마을,playground,경북 안동시 풍천면 하회리 1176-1,36.53898283,128.5181412,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
연인,안동군자마을,playground,경북 안동시 와룡면 군자리길 29,36.67374521,128.8022828,https://ys-dl.tistory.com/entry/%EC%97%B0%EC%9D%B8-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
열녀박씨 계약결혼뎐,난지한강공원,playground,서울 마포구 상암동 495-72,37.56703991,126.8756078,https://ys-dl.tistory.com/entry/%EC%97%B4%EB%85%80%EB%B0%95%EC%94%A8-%EA%B3%84%EC%95%BD%EA%B2%B0%ED%98%BC%EB%8E%90-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
열녀박씨 계약결혼뎐,연남장,playground,서울 서대문구 연희로5길 22,37.56432979,126.9275831,https://ys-dl.tistory.com/entry/%EC%97%B4%EB%85%80%EB%B0%95%EC%94%A8-%EA%B3%84%EC%95%BD%EA%B2%B0%ED%98%BC%EB%8E%90-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
열녀박씨 계약결혼뎐,서교어린이공원,playground,서울 마포구 양화로11길 21,37.55187352,126.9154092,https://ys-dl.tistory.com/entry/%EC%97%B4%EB%85%80%EB%B0%95%EC%94%A8-%EA%B3%84%EC%95%BD%EA%B2%B0%ED%98%BC%EB%8E%90-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
